"target","email"
"ham","""Alright, I'll head out in a few minutes, text me where to meet you"",,,"
"ham","Apo all other are mokka players only,,,"
"ham","Yes:)from last week itself i'm taking live call.,,,"
"ham","Love has one law"
"ham","Siva is in hostel aha:-.,,,"
"ham","Now get step 2 outta the way. Congrats again.,,,"
"ham","Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt"
"ham","Ok. She'll be ok. I guess,,,"
"ham","aathi..where are you dear..,,,"
"ham","Any pain on urination any thing else?,,,"
"ham","7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,,,"
"ham","I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt"
"ham","At home watching tv lor.,,,"
"ham","Does she usually take fifteen fucking minutes to respond to a yes or no question,,,"
"ham","Why did I wake up on my own &gt"
"ham","Booked ticket for pongal?,,,"
"ham","You available now? I'm like right around hillsborough &amp"
"ham","The message sent is askin for  &lt"
"ham","""Ask g or iouri, I've told the story like ten times already"",,,"
"ham","How long does applebees fucking take,,,"
"ham","""Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."",,,"
"ham","But i have to. I like to have love and arrange.,,,"
"ham","Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,,,"
"ham","You were supposed to wake ME up &gt"
"ham","Oic... I saw him too but i tot he din c me... I found a group liao...,,,"
"ham","""Sorry, I'll call later"",,,"
"ham","\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,"" HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX\"""""""""",,"
"ham","""Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"",,,"
"ham","""Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "",,,"
"ham","I wont get concentration dear you know you are my mind and everything :-),,,"
"ham","LOL ... Have you made plans for new years?,,,"
"ham","10 min later k...,,,"
"ham","hanks lotsly!,,,"
"ham","Thanks for this hope you had a good day today,,,"
"ham","K:)k:)what are detail you want to transfer?acc no enough?,,,"
"ham","Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,,,"
"ham","Yes... I trust u to buy new stuff ASAP so I can try it out,,,"
"ham","Si si. I think ill go make those oreo truffles.,,,"
"ham","""LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY."",,,"
"ham","I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,,,"
"ham","""1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"",,,"
"ham","Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,,,"
"ham","Where did u go? My phone is gonna die you have to stay in here,,,"
"ham","Great. Never been better. Each day gives even more reasons to thank God,,,"
"ham","""Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."",,,"
"ham","""Sorry, I'll call later ok bye"",,,"
"ham","Ok i am on the way to railway,,,"
"ham","great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt"
"ham","They don't put that stuff on the roads to keep it from getting slippery over there?,,,"
"ham","When are you going to ride your bike?,,,"
"ham","""Yup, no need. I'll jus wait 4 e rain 2 stop."",,,"
"ham","There are many company. Tell me the language.,,,"
"ham","""Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."",,,"
"ham","""How long has it been since you screamed, princess?"",,,"
"ham","""Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt"
"ham","I think if he rule tamilnadu..then its very tough for our people.,,,"
"ham","Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),,,"
"ham","Ok I'm gonna head up to usf in like fifteen minutes,,,"
"ham","Love you aathi..love u lot..,,,"
"ham","Tension ah?what machi?any problem?,,,"
"ham","""K, can I pick up another 8th when you're done?"",,,"
"ham","When're you guys getting back? G said you were thinking about not staying for mcr,,,"
"ham","""Almost there, see u in a sec"",,,"
"ham","""Yo carlos, a few friends are already asking me about you, you working at all this weekend?"",,,"
"ham","Watching tv lor...,,,"
"ham","Thank you baby! I cant wait to taste the real thing...,,,"
"ham","You should change your fb to jaykwon thuglyfe falconerf,,,"
"ham","If we win its really no 1 side for long time.,,,"
"ham","U studying in sch or going home? Anyway i'll b going 2 sch later.,,,"
"ham","Dear reached railway. What happen to you,,,"
"ham","""Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"",,,"
"ham","I think i've fixed it can you send a test message?,,,"
"ham","""Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"",,,"
"ham","K. I will sent it again,,,"
"ham","""Sorry,in meeting I'll call later"",,,"
"ham","What class of  &lt"
"ham","Are you free now?can i call now?,,,"
"ham","Got meh... When?,,,"
"ham","Nope... Think i will go for it on monday... Sorry i replied so late,,,"
"ham","Some of them told accenture is not confirm. Is it true.,,,"
"ham","""Kate jackson rec center before 7ish, right?"",,,"
"ham","Dear i have reache room,,,"
"ham","""Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."",,,"
"ham","When can Ì_ come out?,,,"
"ham","Check with nuerologist.,,,"
"ham","Lolnice. I went from a fish to ..water.?,,,"
"ham","Oh thanks a lot..i already bought 2 eggs ..,,,"
"ham","No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,,,"
"ham","""Maybe westshore or hyde park village, the place near my house?"",,,"
"ham","You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,,,"
"ham","What's the significance?,,,"
"ham","Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,,,"
"ham","""8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"",,,"
"ham","Prabha..i'm soryda..realy..frm heart i'm sory,,,"
"ham","Lol ok your forgiven :),,,"
"ham","No..jst change tat only..,,,"
"ham","K. I will sent it again,,,"
"ham","S:)no competition for him.,,,"
"ham","Ofcourse I also upload some songs,,,"
"ham","Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt"
"ham","""That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. "",,,"
"ham","Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,,,"
"ham","But that's on ebay it might be less elsewhere.,,,"
"ham","Shall i come to get pickle,,,"
"ham","Were gonna go get some tacos,,,"
"ham","""That's very rude, you on campus?"",,,"
"ham",""", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"",,,"
"ham","Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,,,"
"ham","So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,,,"
"ham","Yes! How is a pretty lady like you single?,,,"
"ham","Shall call now dear having food,,,"
"ham","Jay says that you're a double-faggot,,,"
"ham","Have you seen who's back at Holby?!,,,"
"ham","What Today-sunday..sunday is holiday..so no work..,,,"
"ham","Gudnite....tc...practice going on,,,"
"ham","I'll be late...,,,"
"ham","""I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."",,,"
"ham","""Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"",,,"
"ham","""Probably gonna be here for a while, see you later tonight &lt"
"ham","Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,,,"
"ham","Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,,,"
"ham","""I am in tirupur da, once you started from office call me."",,,"
"ham","Really do hope the work doesnt get stressful. Have a gr8 day.,,,"
"ham","""A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'"",,,"
"ham","But am going to college pa. What to do. are else ill come there it self. Pa.,,,"
"ham","4 oclock at mine. Just to bash out a flat plan.,,,"
"ham","This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,,,"
"ham","Then any special there?,,,"
"ham","I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,,,"
"ham","""Sorry that took so long, omw now"",,,"
"ham","Wait  &lt"
"ham","Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,,,"
"ham","""Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"",,,"
"ham","""Hurry up, I've been weed-deficient for like three days"",,,"
"ham","""Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"",,,"
"ham","Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,,,"
"ham","I‰Û÷ll have a look at the frying pan in case it‰Û÷s cheap or a book perhaps. No that‰Û÷s silly a frying pan isn‰Û÷t likely to be a book,,,"
"ham","O. Well uv causes mutations. Sunscreen is like essential thesedays,,,"
"ham","Having lunch:)you are not in online?why?,,,"
"ham","I know that my friend already told that.,,,"
"ham","Hi Princess! Thank you for the pics. You are very pretty. How are you?,,,"
"ham","""Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. "",,,"
"ham","Hi msg me:)i'm in office..,,,"
"ham","Thanx 4 e brownie it's v nice...,,,"
"ham","Geeeee ... I love you so much I can barely stand it,,,"
"ham","No probably  &lt"
"ham","""Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."",,,"
"ham","""Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"",,,"
"ham","Oooh bed ridden ey? What are YOU thinking of?,,,"
"ham","""So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"",,,"
"ham","Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,,,"
"ham","WOT U WANNA DO THEN MISSY?,,,"
"ham","Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,,,"
"ham","Do you know where my lab goggles went,,,"
"ham","Can you open the door?,,,"
"ham","Waiting for your call.,,,"
"ham","Nope i waiting in sch 4 daddy... ,,,"
"ham","What Today-sunday..sunday is holiday..so no work..,,,"
"ham","""I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."",,,"
"ham","ÌÏ wait 4 me in sch i finish ard 5..,,,"
"ham","Yes princess! I want to please you every night. Your wish is my command...,,,"
"ham","""Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp"
"ham","Huh so early.. Then Ì_ having dinner outside izzit?,,,"
"ham","Ok anyway no need to change with what you said,,,"
"ham","Dhoni have luck to win some big title.so we will win:),,,"
"ham","my ex-wife was not able to have kids. Do you want kids one day?,,,"
"ham","So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,,,"
"ham","Tell them u have a headache and just want to use 1 hour of sick time.,,,"
"ham","""I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... "",,,"
"ham","""\Pete can you please ring meive hardly gotany credit\"""""""""",,,"
"ham","Ya srsly better than yi tho,,,"
"ham","""I'm in a meeting, call me later at"",,,"
"ham","Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,,,"
"ham","Ok lor Ì_ reaching then message me.,,,"
"ham","Well obviously not because all the people in my cool college life went home"
"ham","You still at grand prix?,,,"
"ham","""I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz..."",,,"
"ham","I am great! How are you?,,,"
"ham","Gud mrng dear have a nice day,,,"
"ham","Yup,,,"
"ham","Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,,,"
"ham","I'm going out to buy mum's present ar.,,,"
"ham","Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,,,"
"ham","If u sending her home first it's ok lor. I'm not ready yet.,,,"
"ham","Speaking of does he have any cash yet?,,,"
"ham","Be happy there. I will come after noon,,,"
"ham","Meet after lunch la...,,,"
"ham","TaKe CaRE n gET WeLL sOOn,,,"
"ham","I thought slide is enough.,,,"
"ham","what I meant to say is cant wait to see u again getting bored of this bridgwater banter,,,"
"ham","Neva mind it's ok..,,,"
"ham","""It's fine, imma get a drink or somethin. Want me to come find you?"",,,"
"ham","Ok lor.,,,"
"ham","Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,,,"
"ham","I have many dependents,,,"
"ham","THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,,,"
"ham","I called and said all to him:)then he have to choose this future.,,,"
"ham","""\Happy valentines day\"""" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st..."""""",,,"
"ham","He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,,,"
"ham","For my family happiness..,,,"
"ham","I come n pick Ì_ up... Come out immediately aft ur lesson...,,,"
"ham","Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,,,"
"ham","Dear we got  &lt"
"ham","Good words.... But words may leave u in dismay many times.,,,"
"ham","MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,,,"
"ham","""sorry, no, have got few things to do. may be in pub later."",,,"
"ham","""Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"",,,"
"ham","""Haha good to hear, I'm officially paid and on the market for an 8th"",,,"
"ham","How many licks does it take to get to the center of a tootsie pop?,,,"
"ham","Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,,,"
"ham","Shall I bring us a bottle of wine to keep us amused? Only joking! I‰Û÷ll bring one anyway,,,"
"ham","I will treasure every moment we spend together...,,,"
"ham","Please dont say like that. Hi hi hi,,,"
"ham","Thank u!,,,"
"ham","Oh that was a forwarded message. I thought you send that to me,,,"
"ham","Got it. Seventeen pounds for seven hundred ml ‰ÛÒ hope ok.,,,"
"ham","U GOIN OUT 2NITE?,,,"
"ham","Me n him so funny...,,,"
"ham","""Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"",,,"
"ham","When Ì_ login dat time... Dad fetching Ì_ home now?,,,"
"ham","""What will we do in the shower, baby?"",,,"
"ham","I had askd u a question some hours before. Its answer,,,"
"ham","""Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"",,,"
"ham",""" said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! "",,,"
"ham","Probably gonna swing by in a wee bit,,,"
"ham","Ya very nice. . .be ready on thursday,,,"
"ham","Allo! We have braved the buses and taken on the trains and triumphed. I mean we‰Û÷re in b‰Û÷ham. Have a jolly good rest of week,,,"
"ham","""Watching cartoon, listening music &amp"
"ham","Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,,,"
"ham","Ok i thk i got it. Then u wan me 2 come now or wat?,,,"
"ham","No prob. I will send to your email.,,,"
"ham","If you hear a loud scream in about &lt"
"ham","Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),,,"
"ham","I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,,,"
"ham","""Wait, do you know if wesleys in town? I bet she does hella drugs!"",,,"
"ham","Fine i miss you very much.,,,"
"ham","Did u got that persons story,,,"
"ham","Tell them the drug dealer's getting impatient,,,"
"ham","""Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"",,,"
"ham","You will be in the place of that man,,,"
"ham","""It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"",,,"
"ham","""Sorry, I'll call later"",,,"
"ham","""Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"",,,"
"ham","Then mum's repent how?,,,"
"ham","Sorry me going home first... Daddy come fetch Ì_ later...,,,"
"ham","Leave it de:-). Start Prepare for next:-)..,,,"
"ham","Yes baby! We can study all the positions of the kama sutra"
"ham","En chikku nange bakra msg kalstiya..then had tea/coffee?,,,"
"ham","Carlos'll be here in a minute if you still need to buy,,,"
"ham","This pay is  &lt"
"ham","Have a good evening! Ttyl,,,"
"ham","Did u receive my msg?,,,"
"ham","Ho ho - big belly laugh! See ya tomo,,,"
"ham","Arun can u transfr me d amt,,,"
"ham","Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,,,"
"ham","""Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."",,,"
"ham","""I've got  &lt"
"ham","""I dont knw pa, i just drink milk.."",,,"
"ham","Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,,,"
"ham","""Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."",,,"
"ham","Cause I'm not freaky lol,,,"
"ham","Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,,,"
"ham","What is this 'hex' place you talk of? Explain!,,,"
"ham","ÌÏ log off 4 wat. It's sdryb8i,,,"
"ham","Is xy going 4 e lunch?,,,"
"ham","Im just wondering what your doing right now?,,,"
"ham","I wanted to ask Ì_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,,,"
"ham","Have you finished work yet? :),,,"
"ham","""Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8"",,,"
"ham","""Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."",,,"
"ham","Thanks love. But am i doing torch or bold.,,,"
"ham","Except theres a chick with huge boobs.,,,"
"ham","Was the farm open?,,,"
"ham","""Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."",,,"
"ham","""My sister in law, hope you are having a great month. Just saying hey. Abiola"",,,"
"ham","Will purchase d stuff today and mail to you. Do you have a po box number?,,,"
"ham","Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,,,"
"ham","Good. Good job. I like entrepreneurs,,,"
"ham","""Aight, you close by or still down around alex's place?"",,,"
"ham","meet you in corporation st outside gap ‰Û_ you can see how my mind is working!,,,"
"ham","Mum ask Ì_ to buy food home...,,,"
"ham","K..u also dont msg or reply to his msg..,,,"
"ham","How much r Ì_ willing to pay?,,,"
"ham","""Sorry, I'll call later"",,,"
"ham","What is important is that you prevent dehydration by giving her enough fluids,,,"
"ham","""Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"",,,"
"ham","True dear..i sat to pray evening and felt so.so i sms'd you in some time...,,,"
"ham","""I don't think I can get away for a trek that long with family in town, sorry"",,,"
"ham","So when do you wanna gym harri,,,"
"ham","Quite late lar... Ard 12 anyway i wun b drivin...,,,"
"ham","What???? Hello wats talks email address?,,,"
"ham","Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,,,"
"ham","Height of Confidence: All the Aeronautics professors wer calld &amp"
"ham","It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,,,"
"ham","Sac needs to carry on:),,,"
"ham","""Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."",,,"
"ham","He also knows about lunch menu only da. . I know,,,"
"ham","When i have stuff to sell i.ll tell you,,,"
"ham","""aight we can pick some up, you open before tonight?"",,,"
"ham","Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,,,"
"ham","So that takes away some money worries,,,"
"ham","Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,,,"
"ham","Oh is it? Send me the address,,,"
"ham","S'fine. Anytime. All the best with it.,,,"
"ham","That is wondar full flim.,,,"
"ham","Ya even those cookies have jelly on them,,,"
"ham","""The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."",,,"
"ham","Got it! It looks scrumptious... daddy wants to eat you all night long!,,,"
"ham","Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,,,"
"ham","""Alright omw, gotta change my order to a half8th"",,,"
"ham","Exactly. Anyways how far. Is jide her to study or just visiting,,,"
"ham","Dunno y u ask me.,,,"
"ham","I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,,,"
"ham","No he didn't. Spring is coming early yay!,,,"
"ham","Lol you won't feel bad when I use her money to take you out to a steak dinner =D,,,"
"ham","Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,,,"
"ham","Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,,,"
"ham","Then why no one talking to me,,,"
"ham","Thanks for looking out for me. I really appreciate.,,,"
"ham","""And that's fine, I got enough bud to last most of the night at least"",,,"
"ham","Wish i were with you now!,,,"
"ham","Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,,,"
"spam",",""This is the 2nd time we have tried 2 contact u. U have won the å£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."",,,"
"spam",",""REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"",,,"
"spam",",Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,,,"
"spam",",""Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."",,,"
"spam",",ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,,,"
